Rainfall ,Temperature ,Humidity ,Wind Speed ,Solar Radiation,Soil pH,Soil Moisture ,Organic Matter Content ,Nitrogen ,Phosphorus ,Potassium ,Crop Type,Plant Population ,Fertilizer Application Rate ,Tillage Practice,Sowing Date,Weeding Frequency (per season),Crop Yield
267.4922899,33.86987914,61.77180645,2.858326009,503.3297888,5.592999516,21.39502538,8.017945446,29.66941731,68.09225717,40.2419092,Soybean,36082,139.68,No-till,08-06-2022,4,Low
82.66308596,27.75697838,54.73244515,4.616671891,496.3337612,5.300054705,42.18694973,9.70130757,68.94157674,19.87727047,14.37729851,Maize,20661,62.29,Strip-till,10-04-2022,2,Low
247.6274486,21.75596619,42.50094105,4.880206381,283.3369243,6.007336913,56.11992491,5.2651525,13.79303648,28.76668393,38.73838106,Yam,24644,147.03,Conventional,08-06-2022,1,Medium
81.20520349,27.92266582,64.36247802,1.679737597,525.4059235,6.872078099,34.82304392,2.088541701,37.33224607,43.76605055,20.80152328,Rice,35711,143.75,Conventional,16-06-2022,4,Low
248.5526656,21.90309242,57.77183404,1.457828469,503.1373272,5.155364321,46.68062014,6.988028798,70.65746306,47.87024714,53.3711395,Cassava,44887,145.75,Strip-till,04-03-2022,1,Medium
118.9418921,28.88740219,52.57565198,0.862324514,377.7960292,6.881232673,58.5551872,7.689517756,23.44141589,19.53605858,116.350653,Yam,22920,96.07,Strip-till,26-04-2022,4,Medium
269.2726453,27.23739591,74.73358648,3.028090337,793.4868961,5.87932777,44.52070704,1.18114762,29.99791276,22.2509255,86.80886093,Cassava,45658,178.95,Conventional,30-03-2022,4,Low
286.0105235,29.33863097,78.47426937,0.56121978,717.3236755,7.284513459,15.12193449,8.576321731,89.11839613,61.91233018,87.75908688,Rice,36002,193.92,No-till,27-05-2022,2,Low
87.19899235,20.15070472,52.23947595,2.353542339,624.7104031,4.62892536,22.22797755,8.378562705,70.68889895,59.77380625,59.84935266,Yam,47547,82.66,Strip-till,23-05-2022,1,Low
165.6689013,22.92260737,42.47237183,0.830228075,476.1419119,6.837939232,39.75482187,4.989140013,54.90268392,67.9406611,99.24344118,Yam,34025,63.22,No-till,15-04-2022,4,Medium
295.2468445,27.36995648,82.43763503,2.323516023,423.4418613,6.774378178,23.77779077,5.824013927,28.98040529,74.96973555,109.9112584,Rice,28946,79.18,Strip-till,25-04-2022,1,Medium
170.851859,34.25755342,40.49798706,0.679694852,229.4281767,7.793274166,57.87708527,7.277376605,40.72686909,28.11958392,115.7705007,Rice,48706,173.08,Conventional,31-03-2022,2,Low
265.8868806,25.75413561,86.8556247,4.258477673,314.0162318,6.996786437,30.2676017,6.929107188,61.68974485,69.46962174,20.8889245,Cassava,32732,151.5,No-till,27-05-2022,2,High
197.1828805,26.36558039,71.3809937,1.443825473,641.7725599,7.287056637,32.86152029,0.657091793,23.97813345,54.95088435,106.760841,Yam,26236,145.41,No-till,07-03-2022,2,Medium
143.832477,30.72044134,56.09233176,1.977389197,417.6242678,7.666068555,45.08010467,1.663135387,53.35696719,76.83278179,34.75911719,Rice,36309,110.27,Strip-till,29-05-2022,2,Medium
121.4458889,29.05689136,52.32389548,4.415215985,717.5886616,6.862681714,36.21248657,2.04461028,46.80769547,25.4055617,53.69935922,Cassava,42462,136.67,No-till,16-05-2022,3,Medium
100.8057728,24.48389225,40.45028321,3.858197276,203.5377954,5.515537722,29.10729834,7.678920946,52.90186073,25.22536262,48.00249142,Soybean,33518,96.18,Strip-till,23-04-2022,4,Medium
240.4495478,26.16224593,51.77357085,1.485672627,455.8429672,7.544208299,13.83189376,4.680793847,19.50047392,57.82200865,84.26430441,Rice,20352,121.58,Conventional,08-03-2022,3,Low
146.6351267,23.26549698,46.88641508,0.823547384,552.8759788,7.116523418,39.82227948,5.682274951,19.58473783,74.63080805,75.77169943,Yam,45478,168.96,No-till,24-04-2022,2,Medium
177.8188656,34.49032189,70.60831104,3.720531996,461.7939194,5.985531614,53.37900154,7.840530651,96.76998575,66.84168686,22.00153622,Soybean,48464,197.19,Strip-till,08-05-2022,4,Low
173.08137,21.95951572,48.32727943,2.258161478,722.4588241,6.986852104,44.28812209,3.739331556,98.14309604,59.52796683,96.11048925,Rice,27005,189.87,No-till,13-04-2022,4,Medium
194.3197573,25.57755177,66.43149188,3.947359996,792.6942973,7.53691107,29.0747505,7.61445716,48.35481921,34.04818985,58.3609942,Maize,34036,190.08,Strip-till,13-03-2022,1,Medium
266.3942864,20.38758458,69.50582112,2.503826476,181.0842608,7.91478246,16.38630323,4.701843109,81.00959083,58.8325501,10.24440277,Yam,36542,110.33,Strip-till,01-06-2022,2,Low
295.1848359,23.32669238,54.90208492,2.057010858,190.9684329,7.833230264,50.81690935,4.083211784,69.02122842,65.08216823,55.59535935,Yam,46553,120.32,Strip-till,20-03-2022,3,Medium
151.8960521,31.70706708,41.75324745,2.530424337,191.2268795,5.638647394,57.08741811,3.663854009,20.52251692,61.49642598,66.79647333,Cassava,20956,155.85,Conventional,17-05-2022,1,Medium
256.8797305,23.01762848,41.86269403,3.868515436,576.8239672,5.975927998,29.41364954,9.666975747,36.70107916,55.76080987,17.57621537,Maize,22071,188.33,No-till,01-04-2022,4,Medium
241.1319487,21.20095104,41.31736661,4.559991289,360.8732668,4.883378117,46.43210946,7.833747402,38.22862678,8.534843877,26.62487854,Rice,28595,71.3,Conventional,29-04-2022,3,Low
193.3822379,27.1167977,76.95623336,0.723952385,613.3202629,5.366405005,30.53817199,0.691861437,63.61969914,54.47861998,119.2929389,Maize,35140,95.64,Strip-till,19-04-2022,2,Medium
289.0117859,20.14953852,55.90048524,2.858501936,383.830031,7.58847423,35.11334694,9.595447122,62.19790411,40.87209916,105.8314942,Rice,32803,70.89,Strip-till,27-03-2022,3,Medium
100.1186289,21.27149232,79.8150093,0.647759431,539.3247049,5.762974742,51.82381903,7.866676482,93.11578243,77.11769537,24.66601613,Cassava,47355,141.8,Conventional,28-06-2022,3,Medium
77.31605258,32.11438804,61.58664119,2.607842953,638.900604,6.671934305,14.17121711,1.917159787,81.10326826,50.53924125,73.83403397,Soybean,45963,95.95,Conventional,25-03-2022,3,Low
263.4904917,31.57210017,62.64990504,4.483772731,483.7511375,6.830879664,36.51676744,1.225212191,87.11628981,50.61704422,51.71676269,Maize,23453,98.92,No-till,21-04-2022,1,Low
159.7874542,33.72708231,65.64413013,2.127156199,477.6525133,7.236402463,20.73101373,3.42784389,90.21057522,79.55413905,69.81144496,Yam,26675,60.64,Strip-till,07-05-2022,4,Low
261.7422136,32.81773154,75.65157282,4.696026895,161.7640277,5.139800106,26.99029727,6.429724529,82.11490053,12.01908423,61.75887129,Rice,20955,102.47,Conventional,21-03-2022,3,Low
273.2725513,30.24763345,53.67514329,3.337738122,387.54722,5.566845971,42.22144123,6.357193547,39.9593135,25.72372138,15.29638175,Maize,26295,179.37,Strip-till,18-03-2022,4,Medium
65.6143984,20.78499286,46.07936748,4.703699047,482.0440073,6.069177195,11.36142062,3.120576189,29.35116742,54.20595792,44.69623421,Rice,35921,84.96,Strip-till,08-04-2022,1,Low
270.8661907,31.74272927,67.80286676,3.907249814,423.386578,5.776943714,39.69125495,4.733912297,61.45906042,28.6427192,23.80726402,Maize,38096,154.28,No-till,15-03-2022,2,Medium
162.0797638,32.68266216,56.34888116,0.96545825,730.5474001,7.940168315,24.17211197,2.512956479,72.06114848,30.96126109,63.78649015,Yam,35282,144.44,No-till,22-04-2022,2,Low
177.6081223,31.98623219,62.12456568,1.540181154,734.5714425,7.422292811,43.47421804,0.980497509,44.79111721,71.94837048,109.8048392,Rice,24703,179.52,No-till,07-04-2022,3,Medium
206.6481278,27.62718553,72.34733542,2.273767046,675.3421664,6.178903641,17.0790676,5.411219441,86.3504785,48.45154288,119.508605,Rice,26563,69.84,Conventional,17-04-2022,1,Low
281.5956517,23.49352758,64.70628706,1.265480969,362.7086528,7.577440191,46.79058019,3.796415775,96.45099335,12.71491871,113.8678375,Soybean,45849,196.64,Strip-till,21-04-2022,2,Medium
54.77902361,32.67994964,71.01394086,2.727102221,602.1094062,5.716785317,42.28198599,5.657383107,61.24561535,28.31469393,118.4266837,Cassava,42015,137.39,Conventional,27-05-2022,1,Low
169.2108671,30.90744215,67.21000011,2.621156701,376.7019227,7.250399134,58.56209164,9.491819563,51.0932856,10.70437824,11.67709474,Maize,32003,199.32,Conventional,11-05-2022,1,Medium
221.9305106,34.71141762,76.9898186,4.803166391,262.8155193,5.282864593,55.56176816,1.862017961,85.85984052,46.70974501,90.23916763,Yam,30817,186.73,No-till,28-03-2022,3,Low
230.6767394,22.33538897,75.29683089,2.451775473,340.0318505,7.203127158,24.16514316,0.518639174,12.18425923,17.99511473,40.02436912,Soybean,46958,83.23,Strip-till,24-05-2022,3,Low
223.1331079,23.38496875,66.70949459,4.035320619,149.6752433,6.097586911,11.36582864,1.230343026,21.61113543,69.28363625,105.2179776,Soybean,46017,58.42,Strip-till,16-03-2022,1,Low
83.60878235,23.17697225,73.94515104,4.738597452,332.2442563,4.876247623,42.76842806,4.895728813,86.10918931,48.29855198,99.51068397,Cassava,31171,88.35,No-till,26-06-2022,1,Low
124.8488971,31.88809651,83.67798011,4.446449739,422.5195521,5.456418591,40.14436945,7.215854283,75.88257271,9.453173145,56.60420335,Yam,46373,129.13,Strip-till,16-03-2022,3,Medium
139.6788814,22.80360945,61.61356439,1.43900431,768.8366263,5.907961184,11.37143844,6.017254232,47.45230284,27.56567477,62.05867426,Maize,32582,75.74,No-till,04-04-2022,1,Low
251.1093019,20.99989745,60.63815364,2.732134524,319.3874104,7.122525191,16.13387646,5.20149877,89.9966672,51.22532504,39.16008359,Rice,32201,75.12,Conventional,17-03-2022,3,Low
119.6899681,34.9784121,78.21228104,2.06482902,731.7174774,4.755439502,39.23508523,3.862649745,41.63124589,30.16237386,41.76844398,Cassava,49426,119.39,Conventional,12-05-2022,4,Low
102.676241,20.37225817,69.12769185,2.299364128,260.2007931,6.808414483,55.5913632,3.44475463,67.04608221,43.48825014,117.9291866,Rice,37778,54.99,No-till,29-06-2022,1,Medium
289.3620048,32.5286609,43.55033901,2.123630718,233.6782284,7.006047743,55.32501383,4.074718663,67.09010233,73.2021721,107.7738178,Soybean,32473,68.28,Conventional,07-06-2022,3,Low
52.21582128,25.48050262,84.60560078,4.218616446,463.2968195,6.788724795,17.57425273,6.310532063,26.58987034,31.25269779,31.10558693,Rice,29461,112.38,Conventional,21-04-2022,1,Low
299.4552139,32.6242319,41.53915511,2.534625748,570.7579585,7.162343734,29.22869732,2.093662581,35.63665625,30.19046469,40.30771457,Maize,41116,59.47,No-till,01-06-2022,3,Low
219.2053247,28.31930737,77.41981781,2.856624495,131.0325756,5.123590156,12.16014322,7.827939789,92.44062304,66.4817631,21.95127924,Maize,49963,109.51,Conventional,11-06-2022,1,Low
257.1173249,33.52446844,77.93970714,4.921013107,254.7461055,6.554861743,33.46359232,5.964905781,26.50733684,28.90673922,118.7757861,Rice,40098,121.1,Strip-till,21-05-2022,2,Low
123.6548491,33.8928948,87.65555426,0.769906725,418.9785666,7.794007315,47.65417298,3.056985587,25.62171597,10.84687581,109.7930836,Rice,35596,117.69,Conventional,12-03-2022,2,Low
53.57881942,20.13647272,42.70672042,2.695809379,331.7030352,6.637744944,49.49863557,5.260953147,53.16539264,18.57087157,70.73077857,Cassava,20529,180.38,No-till,22-05-2022,1,Low
234.4673796,21.13118264,69.84284304,3.983277681,598.8347555,6.639677214,34.94947333,9.646397533,18.29776314,76.16001881,86.21824143,Maize,48199,129.51,Strip-till,17-04-2022,2,Medium
258.5361493,23.75538094,61.39202853,1.180228812,457.8124172,7.077538747,14.79348374,0.694669527,90.51635701,74.99695944,92.27416335,Rice,39342,120.2,Strip-till,22-03-2022,1,Low
235.119033,30.03973125,56.53164774,3.251892176,212.2513739,5.666214812,29.06819876,2.395465089,19.01342245,21.86090681,32.41923502,Yam,44288,111.61,Conventional,28-06-2022,1,Medium
85.71257183,33.32408295,44.51592801,1.577591508,726.1257655,6.951665655,56.605098,4.759612279,65.49017292,46.51264048,112.8132971,Cassava,47490,172.64,Strip-till,18-04-2022,4,Low
238.3569806,26.89912927,68.13270598,4.40331851,305.0339728,7.706818417,21.48062783,6.565177357,40.58036708,15.30260753,67.94169851,Cassava,49465,184.26,No-till,21-04-2022,4,Medium
242.2306955,29.10459674,63.95203628,1.971948494,611.7917763,4.538134156,25.9877225,2.51616853,82.38455969,55.60082214,20.16966913,Cassava,39975,177.99,Strip-till,18-05-2022,2,Low
214.6351289,22.82749779,45.22772291,1.980782676,645.9410454,7.545395644,47.34135877,9.34833751,63.08296712,18.8979347,53.67908686,Cassava,46723,151.03,Conventional,01-03-2022,4,Medium
241.5289832,32.07450251,70.62447535,3.191872453,774.2103902,5.265164159,46.67903944,6.604434118,44.9475527,8.734281719,76.18112118,Rice,43279,70.6,Conventional,05-05-2022,4,Low
261.4803599,34.50992167,76.89765601,1.326033087,448.9552266,6.095731458,55.6101144,8.835603515,98.54856861,66.86726054,48.81055106,Soybean,32765,91.53,Strip-till,03-05-2022,1,Low
203.4010286,24.02898399,78.36391505,1.781998875,531.0848608,7.483217303,29.40593454,3.628520337,15.96078896,29.4050287,86.91248705,Yam,33910,56.91,No-till,08-03-2022,3,Medium
72.15117849,27.42238927,85.26865941,2.374843326,334.4134054,7.383692446,35.72993619,8.375062376,62.00076729,13.13918027,107.0254978,Soybean,31561,189.62,No-till,25-05-2022,1,Low
171.9069524,21.29174166,60.47353709,2.091370384,574.7255054,7.621746173,33.36962306,4.093082561,99.06114804,67.54279631,94.90813368,Soybean,29131,149.12,Conventional,25-03-2022,4,Medium
69.41233367,28.38704985,87.65363843,2.861947481,424.3684401,7.791458774,56.38760855,2.901141838,72.18573789,62.17981082,80.69238221,Rice,20525,161.95,Conventional,05-05-2022,1,Low
151.8857578,27.54175163,83.27147025,3.198380648,406.3566553,6.065049349,48.46652944,9.160725722,76.57926685,56.28188378,66.33732296,Cassava,42861,96.74,No-till,23-06-2022,2,Medium
151.7766223,22.16654726,54.82507855,3.050003542,698.8272704,6.797273338,51.57208899,1.376075519,12.88820301,73.34365324,37.99098344,Cassava,36385,176.85,Strip-till,12-05-2022,3,Medium
66.50246104,26.6309932,47.96415187,3.443757404,135.1181904,5.866674542,16.65491344,9.457443563,11.92268468,41.69195652,60.04407815,Rice,20374,88.94,Strip-till,12-05-2022,4,Low
137.2051335,25.01156978,61.76946981,1.884872825,717.3736995,5.727508511,49.59233464,4.855894456,13.24991008,14.60423732,42.22481979,Rice,46916,50.25,Strip-till,16-05-2022,4,Medium
77.7495247,27.82746313,60.0949354,1.068918022,696.4488865,6.010583937,31.6489383,9.929941998,99.2551512,9.600980742,112.7425719,Maize,32197,106.46,Strip-till,09-05-2022,1,Low
252.0588025,28.78481503,68.78596527,3.923633936,454.4563775,7.100766472,11.16693414,5.62614921,98.15677847,28.88307635,109.8042273,Cassava,47628,135.61,No-till,02-06-2022,1,Low
286.9220065,20.12743368,69.16931162,4.328511722,443.1419979,6.255042615,13.00441764,7.696137635,40.10580332,11.51231226,27.14090216,Yam,24648,121.81,Conventional,18-05-2022,1,Low
68.07911881,31.41508974,77.49934922,1.656528045,353.2651576,7.349208861,43.89539699,0.567174655,36.18836346,45.16320803,100.4882243,Maize,22365,179.31,Conventional,20-04-2022,1,Low
288.7788018,30.69521438,65.49449741,2.331913803,795.9216542,7.10826467,28.60062206,5.21833479,23.1362871,6.087426337,87.32061664,Soybean,37909,65.81,Strip-till,22-04-2022,4,Medium
180.6441498,25.49429579,45.24113205,2.743561476,177.8185329,4.571674614,53.40577866,7.50580798,39.62262692,38.28224761,117.2732893,Cassava,49052,133.07,No-till,15-03-2022,1,Low
124.8914195,20.79403903,82.91456678,2.899970792,513.1506649,6.70583355,46.71365669,7.93685669,43.31349375,18.38452174,60.96372255,Rice,21646,126.95,No-till,19-04-2022,4,Medium
69.21551882,31.3239881,55.48822916,3.46770577,577.1771131,6.027998932,11.08400058,2.001461535,77.34545351,32.62010329,89.43918086,Rice,20013,92.21,Strip-till,10-05-2022,1,Low
175.156067,34.32762741,88.56487302,0.68721455,754.0310058,6.098201462,44.34441559,4.480224029,87.96641976,55.62755561,66.96723121,Rice,24599,173.33,Strip-till,30-06-2022,3,Low
248.6288861,23.60227394,45.89300543,3.746646872,646.1424478,7.364305689,19.61762364,4.481183602,77.20616078,31.32228283,17.63405464,Cassava,22278,162.93,Strip-till,14-05-2022,3,Low
226.7716193,24.85286921,87.91255861,0.778869531,550.693042,6.416627951,31.12912844,1.484587681,68.1827591,30.60049154,15.14412247,Yam,34296,159.93,Conventional,12-06-2022,1,Low
62.55650287,22.75719334,44.55059034,2.607298555,181.7686218,7.599676382,41.23676011,4.708932323,78.93100703,79.30630496,23.43225872,Rice,23155,181.43,Strip-till,07-04-2022,1,Low
68.22545884,28.65404185,51.5518069,4.22452011,361.6134618,6.994819573,53.63589206,8.167383108,76.46477312,58.9111042,42.58101702,Cassava,28321,158.42,Conventional,09-04-2022,2,Low
150.7183207,22.32262092,42.3289971,2.53046891,197.1891498,6.434940031,32.80489442,3.351717007,52.81747244,43.53962839,38.50244164,Soybean,23814,84.78,No-till,05-05-2022,3,Medium
123.8226235,25.34290915,75.25565733,1.170903869,716.8489127,7.140882917,50.42452271,4.609457958,40.22662622,48.45317382,90.11593356,Maize,33125,155.83,No-till,23-06-2022,4,Medium
108.0960808,30.45519521,82.51493683,4.932652303,624.7348089,4.634221678,49.14828314,9.629107508,35.45026452,51.51369736,88.75150084,Cassava,23216,96.16,Conventional,20-06-2022,3,Low
120.2511247,28.40173975,61.70355409,4.501784579,630.2757508,4.594792792,30.72692564,0.801226721,71.14199136,6.843154921,116.8534038,Cassava,47514,86.33,Conventional,08-04-2022,4,Low
250.8706858,25.79693846,86.42610375,3.97091135,556.5795624,4.791722644,35.04900817,6.119456795,96.3373712,11.01984429,44.1429908,Rice,48504,60.95,Conventional,13-05-2022,1,Low
282.3070134,26.30374403,69.51495359,2.351802213,454.9304759,6.031478638,45.0242505,7.562642872,62.2949247,53.68920135,113.2297292,Maize,46616,161.6,Conventional,16-06-2022,3,High
151.2756736,28.43166324,71.50035677,1.327305771,204.9797416,5.32407551,11.55742173,7.728383123,92.12738522,32.33516441,77.41356638,Maize,44603,156.65,Strip-till,17-03-2022,3,Low
276.5277505,20.08797092,82.27096009,4.736350316,330.7864207,7.94491453,54.54057069,7.301411236,11.28064339,9.158303017,64.48395821,Rice,22113,85.17,No-till,07-03-2022,2,Medium
130.3739253,21.17764803,54.84001025,2.895580069,195.8410547,6.398015487,48.49080797,7.401288713,81.50235821,27.31349345,83.46255156,Yam,45828,162.41,Strip-till,26-06-2022,2,Medium
169.1092466,33.21887102,57.71328607,4.335599572,607.4392,6.818455111,22.47079407,1.060620324,86.82423922,14.77125653,87.30309967,Cassava,40740,187.68,Conventional,12-06-2022,3,Low
106.5072495,21.16818484,85.29759596,2.039427526,212.1601432,5.475870477,59.05899766,5.574297882,66.78944541,73.72353817,28.91219317,Rice,30238,66.2,Strip-till,08-04-2022,3,Medium
210.1190105,30.60205394,85.0481748,2.008797427,591.4794851,5.62628918,18.96951763,7.938206181,94.06548994,20.21940444,92.68870539,Yam,33760,84.9,Strip-till,07-05-2022,3,Low
294.7452788,33.80057246,88.82413881,4.934932163,584.5787727,5.674116699,55.70433369,1.393617966,63.09216936,15.7768398,89.76900409,Rice,41927,162.54,No-till,04-04-2022,4,Low
200.873274,24.06025406,85.09191582,2.848248718,421.5131353,6.945574968,26.22367292,0.614474263,31.64832123,51.96266128,119.7285512,Soybean,40939,91.18,Strip-till,20-04-2022,1,Low
139.453521,25.55737156,46.3686018,1.133129407,194.6600579,6.157971727,48.15733551,8.2383374,29.41455065,44.14339477,110.3142559,Yam,48599,143.7,No-till,16-04-2022,2,Medium
211.9543615,28.53382109,81.18621431,1.488536051,320.3605783,6.311892784,32.81882966,7.266796682,60.025264,48.19493405,85.31262549,Yam,32588,62.17,Conventional,05-04-2022,1,High
80.73016962,33.22563454,60.49192391,2.668749257,324.0651764,6.572010438,46.82336937,4.415960961,91.58355374,37.6961111,88.36000844,Maize,43446,117.83,Strip-till,03-05-2022,2,Low
272.1647701,34.12858381,89.5400678,0.691119097,590.2695932,7.190840797,17.7891524,9.433766109,16.51311512,40.03769832,114.0584197,Cassava,23374,160.86,Conventional,03-06-2022,2,Low
175.7709877,31.09344872,63.61404822,2.581402934,179.6201136,4.81629412,23.47532292,7.782681899,64.3951461,63.40981669,116.38961,Rice,26430,152.98,No-till,28-05-2022,2,Low
162.3374355,21.29929641,67.69180413,2.385233789,680.3480524,7.219058693,14.99289122,9.694678945,79.28231257,21.49416386,100.9661717,Rice,39850,172.26,Conventional,13-06-2022,3,Low
196.4661971,30.03731233,66.48874576,4.007013194,632.7051031,6.471322741,53.25719907,9.328494966,20.38618627,34.73969771,94.41329001,Cassava,39465,181.62,Conventional,13-03-2022,2,Medium
206.1959657,26.15455583,56.08685149,2.09723884,230.4148427,6.841834057,24.81464939,5.072289228,20.50927216,76.83690387,22.25024057,Cassava,31970,165.98,No-till,18-03-2022,1,Medium
67.94395156,27.06051499,43.75110444,4.921469427,603.4150672,5.646431177,44.72381147,7.669735297,42.9515197,19.24892759,101.3354411,Maize,20629,150.74,Conventional,21-03-2022,2,Low
220.6543053,20.73722586,84.78256152,1.313464637,567.959227,5.932853929,51.01105989,6.857318194,34.64930562,27.03301963,37.85152463,Cassava,36653,54.76,Conventional,20-06-2022,1,Medium
110.4829201,22.86593209,80.13379063,3.159440082,623.6845601,5.309080369,55.07091182,8.208729496,27.8482743,19.36751932,72.01627256,Soybean,30831,130.25,Conventional,04-05-2022,2,Medium
228.4881581,31.85770411,46.97633903,0.903646837,232.2499888,7.927549991,15.31485577,7.983039821,27.88247563,6.537162227,54.59097175,Maize,46569,55.65,Strip-till,08-06-2022,2,Low
255.6336986,26.8093825,78.83841357,3.802387928,210.3132255,6.239510404,54.65074668,1.955703715,21.76021292,25.23724438,48.01680307,Yam,25724,171.21,Conventional,22-06-2022,3,Low
250.9896269,24.52493362,71.2923333,4.976391596,265.5387901,7.986269205,19.86263889,2.720487552,64.97686118,8.485058447,44.12750016,Cassava,42281,98.11,No-till,08-03-2022,1,Low
188.1252419,25.76028611,60.4571894,4.18612387,356.1101922,6.214250923,46.84510058,3.024449983,71.93130432,16.60138448,104.0969789,Yam,31083,134.36,Strip-till,24-06-2022,2,Medium
180.0424731,32.8159927,52.70105745,3.000665933,655.5654867,5.269129425,46.44245097,8.275736313,73.26426042,32.20115526,94.60497327,Maize,33149,91.92,Strip-till,17-04-2022,2,Low
85.71899033,31.23498526,82.98643918,2.681336108,616.5467562,6.276083389,10.42515709,8.202046187,57.91185785,6.55409128,67.57936276,Soybean,39816,167.38,No-till,24-05-2022,1,Low
243.8365376,24.08473096,75.00941296,4.257634826,747.8161146,4.638584501,21.03119542,5.205685796,95.76156427,61.47174244,83.09285433,Soybean,29472,182.98,Conventional,12-04-2022,2,Low
117.8523451,21.7625276,67.38699547,4.711883381,141.0406914,7.666694305,34.59542573,6.017906463,89.24794998,64.66917603,118.2980745,Cassava,26276,109.8,Strip-till,24-06-2022,4,Medium
174.1738557,23.77997332,70.47842669,4.951429366,108.0893967,7.364925879,31.00173533,8.355760453,96.18680284,35.85603518,53.72886494,Soybean,35635,179.44,Strip-till,22-04-2022,3,Medium
121.0685232,33.81134677,44.5533091,2.284426524,589.3971808,7.040371822,55.92867399,3.469639206,44.99159303,78.84994845,70.62106666,Rice,25895,90.06,Strip-till,25-06-2022,1,Low
83.45709075,28.72383257,63.69598805,4.959128637,295.5012471,6.634393504,27.98704348,0.976698381,89.0004844,55.92454361,68.68760838,Maize,33994,130.2,Conventional,24-05-2022,3,Low
207.3894242,28.00220313,49.68501464,1.201668135,333.8552269,6.529419818,56.84918574,5.084666164,78.65872295,60.7791311,112.9569613,Soybean,43499,178.81,Strip-till,27-03-2022,4,High
63.58300871,28.945904,50.41918395,1.640973992,482.7614181,7.988548749,32.97146592,9.180312867,40.59756127,19.42253177,48.67186594,Maize,43040,98.88,No-till,19-03-2022,4,Low
237.1613085,25.49042399,73.06519811,0.900572561,171.6891862,5.472991019,58.21764483,8.009448479,19.59339327,67.80782171,118.4880225,Maize,30552,193.11,Conventional,23-03-2022,4,Medium
129.3966988,32.1066053,85.56280759,1.722823324,549.8860916,7.228895279,46.8677405,3.98286438,71.43591249,75.87847985,43.51673749,Rice,36959,68.28,No-till,23-06-2022,1,Low
50.03367325,27.84929374,60.18783052,3.955718982,327.6032124,6.534916696,51.46672958,1.115327925,22.28070917,22.72326249,21.97977389,Cassava,43413,52.74,No-till,19-04-2022,4,Low
177.7822848,21.75121854,50.38746365,4.338159612,542.900587,7.915581903,15.24384442,6.550735301,36.43982263,56.48482208,31.05108998,Maize,26099,185.62,Strip-till,20-04-2022,1,Low
61.71297713,21.93597687,72.43734686,4.005016903,683.8048392,7.397311142,39.30707166,8.427662561,55.03281188,61.02057865,56.88434761,Rice,29499,60.3,Strip-till,12-04-2022,1,Low
119.0423895,28.0528872,83.55935232,3.339796002,219.7779333,7.994837895,17.13501799,6.817011381,71.18942816,27.88768789,81.47315448,Soybean,39576,198.78,Strip-till,07-06-2022,2,Low
226.7441219,34.04855327,77.41594006,2.812849306,751.611165,6.559137481,24.8810501,4.538209315,93.36048915,40.62567519,66.8507742,Yam,23178,192.71,No-till,12-06-2022,1,Low
65.67240541,24.62528183,83.43786153,3.689169301,471.4816987,5.215903851,41.17827031,1.671859325,63.39160404,12.31543202,51.39059942,Cassava,42436,70.55,Conventional,24-06-2022,4,Low
259.8346231,33.04311753,66.82773355,2.258750972,746.0494356,6.262904625,46.31128523,9.152355319,70.42717897,17.9821103,71.82365923,Yam,39118,130.64,Strip-till,20-04-2022,1,Low
50.95498066,31.4614338,77.59381222,4.285887582,245.4110575,6.988888969,11.9591891,3.121604095,37.90124651,9.617789274,102.2686904,Rice,26116,77.74,Strip-till,14-06-2022,1,Low
111.7059673,23.71718664,47.00322797,3.547355423,523.1938652,7.210261352,36.54718655,2.630726847,71.85633548,47.01241179,102.282413,Maize,35563,114.22,No-till,20-06-2022,3,Medium
235.226014,20.54511122,57.41373077,3.640121143,382.7209821,4.501784962,38.26569931,8.251778323,49.40111087,51.8947173,89.8850677,Rice,46788,59.21,Conventional,08-05-2022,4,Low
129.0675374,21.52770898,59.47745822,2.911711969,641.9555338,6.26759481,13.94139986,9.821589418,87.12380646,73.70896876,114.7693304,Cassava,46928,83.59,No-till,24-06-2022,1,Low
75.47309702,30.92740901,65.56478731,4.483530429,524.1362602,5.32332103,35.03440171,6.771522458,45.32054625,45.6638608,74.92251342,Cassava,23568,104.49,Strip-till,10-04-2022,2,Low
140.0584797,22.99504607,86.45381801,1.634066302,446.1608199,7.562191416,45.692114,6.435699646,52.14448195,24.54585281,10.84234014,Soybean,29847,115.8,No-till,11-05-2022,1,Medium
117.5983216,25.56906381,83.71482801,2.21516444,739.0897845,5.035169054,12.66136424,3.534593258,48.93289812,9.460515994,42.00225961,Rice,46155,196.62,Strip-till,11-03-2022,1,Low
260.6779755,27.52548749,46.72627461,3.999391564,363.9819449,6.832596874,48.01338882,0.693927782,83.00105509,71.37147896,46.10449749,Cassava,34135,171.18,Conventional,19-05-2022,3,Low
128.3369794,30.88202253,48.63948259,2.717370033,253.9861434,5.431217666,38.82132525,2.322079725,95.83292773,40.91435589,70.2058685,Rice,38587,160.61,No-till,11-06-2022,4,Medium
247.2331179,21.69846835,57.88202748,4.50146306,525.6708308,5.747897501,51.66136041,6.052089147,39.45486709,60.29914921,109.5378419,Soybean,37774,130.56,Strip-till,19-06-2022,4,Medium
